disease_id,icd9cm,name
8691,V29.0,OBSERVATION FOR SUSPECTED INFECTIOUS CONDITION
8692,V29.8,OBSERVATION FOR OTHER SPECIFIED SUSPECTED CONDITIONS
8693,V30.00,"SINGLE LIVEBORN, BORN IN HOSPITAL, DELIVERED WITHOUT MENTION OF CESAREAN SECTION"
8694,V30.01,"SINGLE LIVEBORN, BORN IN HOSPITAL, DELIVERED BY CESAREAN SECTION"
8695,V30.1,"SINGLE LIVEBORN, BORN BEFORE ADMISSION TO HOSPITAL"
8696,V31.00,"TWIN BIRTH, MATE LIVEBORN, BORN IN HOSPITAL, DELIVERED WITHOUT MENTION OF CESAREAN SECTION"
8697,V31.01,"TWIN BIRTH, MATE LIVEBORN, BORN IN HOSPITAL, DELIVERED BY CESAREAN SECTION"
8698,V32.00,"TWIN BIRTH, MATE STILLBORN, BORN IN HOSPITAL, DELIVERED WITHOUT MENTION OF CESAREAN SECTION"
8699,V32.01,"TWIN BIRTH, MATE STILLBORN, BORN IN HOSPITAL, DELIVERED BY CESAREAN SECTION"
8700,V34.00,"OTHER MULTIPLE BIRTH (THREE OR MORE), MATES ALL LIVEBORN, BORN IN HOSPITAL, DELIVERED WITHOUT MENTION OF CESAREAN SECTION"
8701,V34.01,"OTHER MULTIPLE BIRTH (THREE OR MORE), MATES ALL LIVEBORN, BORN IN HOSPITAL, DELIVERED BY CESAREAN SECTION"
8702,V40.0,MENTAL AND BEHAVIORAL PROBLEMS WITH LEARNING
8703,V40.1,MENTAL AND BEHAVIORAL PROBLEMS WITH COMMUNICATION [INCLUDING SPEECH]
8704,V40.2,OTHER MENTAL PROBLEMS
8705,V40.9,UNSPECIFIED MENTAL OR BEHAVIORAL PROBLEM
8706,V41.0,PROBLEMS WITH SIGHT
8707,V41.1,OTHER EYE PROBLEMS
8708,V41.2,PROBLEMS WITH HEARING
8709,V41.3,OTHER EAR PROBLEMS
8710,V41.4,PROBLEMS WITH VOICE PRODUCTION
8711,V41.5,PROBLEMS WITH SMELL AND TASTE
8712,V41.6,PROBLEMS WITH SWALLOWING AND MASTICATION
8713,V41.8,OTHER PROBLEMS WITH SPECIAL FUNCTIONS
8714,V42.0,KIDNEY REPLACED BY TRANSPLANT
8715,V42.1,HEART REPLACED BY TRANSPLANT
8716,V42.2,HEART VALVE REPLACED BY TRANSPLANT
8717,V42.3,SKIN REPLACED BY TRANSPLANT
8718,V42.4,BONE REPLACED BY TRANSPLANT
8719,V42.5,CORNEA REPLACED BY TRANSPLANT
8720,V42.6,LUNG REPLACED BY TRANSPLANT
8721,V42.7,LIVER REPLACED BY TRANSPLANT
8722,V42.81,BONE MARROW REPLACED BY TRANSPLANT
8723,V42.82,PERIPHERAL STEM CELLS REPLACED BY TRANSPLANT
8724,V42.83,PANCREAS REPLACED BY TRANSPLANT
8725,V42.84,"ORGAN OR TISSUE REPLACED BY TRANSPLANT, INTESTINES"
8726,V42.89,OTHER SPECIFIED ORGAN OR TISSUE REPLACED BY TRANSPLANT
8727,V42.9,UNSPECIFIED ORGAN OR TISSUE REPLACED BY TRANSPLANT
8728,V43.0,EYE GLOBE REPLACED BY OTHER MEANS
8729,V43.1,LENS REPLACED BY OTHER MEANS
8730,V43.21,"ORGAN OR TISSUE REPLACED BY OTHER MEANS, HEART ASSIST DEVICE"
8731,V43.3,HEART VALVE REPLACED BY OTHER MEANS
8732,V43.4,BLOOD VESSEL REPLACED BY OTHER MEANS
8733,V43.5,BLADDER REPLACED BY OTHER MEANS
8734,V43.60,UNSPECIFIED JOINT REPLACEMENT
8735,V43.61,SHOULDER JOINT REPLACEMENT
8736,V43.62,ELBOW JOINT REPLACEMENT
8737,V43.63,WRIST JOINT REPLACEMENT
8738,V43.64,HIP JOINT REPLACEMENT
8739,V43.65,KNEE JOINT REPLACEMENT
8740,V43.66,ANKLE JOINT REPLACEMENT
8741,V43.69,OTHER JOINT REPLACEMENT
8742,V43.7,LIMB REPLACED BY OTHER MEANS
8743,V43.81,LARYNX REPLACEMENT
8744,V43.82,BREAST REPLACEMENT
8745,V43.89,OTHER ORGAN OR TISSUE REPLACED BY OTHER MEANS
8746,V44.0,TRACHEOSTOMY STATUS
8747,V44.1,GASTROSTOMY STATUS
8748,V44.2,ILEOSTOMY STATUS
8749,V44.3,COLOSTOMY STATUS
8750,V44.4,STATUS OF OTHER ARTIFICIAL OPENING OF GASTROINTESTINAL TRACT
8751,V44.50,"CYSTOSTOMY, UNSPECIFIED"
8752,V44.51,CUTANEOUS-VESICOSTOMY
8753,V44.52,APPENDICO-VESICOSTOMY
8754,V44.59,OTHER CYSTOSTOMY
8755,V44.6,OTHER ARTIFICIAL OPENING OF URINARY TRACT STATUS
8756,V44.7,ARTIFICIAL VAGINA STATUS
8757,V44.8,OTHER ARTIFICIAL OPENING STATUS
8758,V44.9,UNSPECIFIED ARTIFICIAL OPENING STATUS
8759,V45.00,UNSPECIFIED CARDIAC DEVICE IN SITU
8760,V45.01,CARDIAC PACEMAKER IN SITU
8761,V45.02,AUTOMATIC IMPLANTABLE CARDIAC DEFIBRILLATOR IN SITU
8762,V45.09,OTHER SPECIFIED CARDIAC DEVICE IN SITU
8763,V45.11,RENAL DIALYSIS STATUS
8764,V45.2,PRESENCE OF CEREBROSPINAL FLUID DRAINAGE DEVICE
8765,V45.3,INTESTINAL BYPASS OR ANASTOMOSIS STATUS
8766,V45.4,ARTHRODESIS STATUS
8767,V45.51,PRESENCE OF INTRAUTERINE CONTRACEPTIVE DEVICE
8768,V45.59,PRESENCE OF OTHER CONTRACEPTIVE DEVICE
8769,V45.61,CATARACT EXTRACTION STATUS
8770,V45.69,OTHER STATES FOLLOWING SURGERY OF EYE AND ADNEXA
8771,V45.71,ACQUIRED ABSENCE OF BREAST AND NIPPLE
8772,V45.72,ACQUIRED ABSENCE OF INTESTINE (LARGE) (SMALL)
8773,V45.73,ACQUIRED ABSENCE OF KIDNEY
8774,V45.74,"ACQUIRED ABSENCE OF ORGAN, OTHER PARTS OF URINARY TRACT"
8775,V45.75,"ACQUIRED ABSENCE OF ORGAN, STOMACH"
8776,V45.76,"ACQUIRED ABSENCE OF ORGAN, LUNG"
8777,V45.77,"ACQUIRED ABSENCE OF ORGAN, GENITAL ORGANS"
8778,V45.78,"ACQUIRED ABSENCE OF ORGAN, EYE"
8779,V45.79,OTHER ACQUIRED ABSENCE OF ORGAN
8780,V45.81,AORTOCORONARY BYPASS STATUS
8781,V45.82,PERCUTANEOUS TRANSLUMINAL CORONARY ANGIOPLASTY STATUS
8782,V45.83,BREAST IMPLANT REMOVAL STATUS
8783,V45.85,INSULIN PUMP STATUS
8784,V45.86,BARIATRIC SURGERY STATUS
8785,V45.88,STATUS POST ADMINISTRATION OF TPA (RTPA) IN A DIFFERENT FACILITY WITHIN THE LAST 24 HOURS PRIOR TO ADMISSION TO CURRENT FACILITY
8786,V45.89,OTHER POSTPROCEDURAL STATUS
8787,V46.11,"DEPENDENCE ON RESPIRATOR, STATUS"
8788,V46.2,"OTHER DEPENDENCE ON MACHINES, SUPPLEMENTAL OXYGEN"
8789,V46.3,WHEELCHAIR DEPENDENCE
8790,V46.8,DEPENDENCE ON OTHER ENABLING MACHINES
8791,V46.9,UNSPECIFIED MACHINE DEPENDENCE
8792,V47.2,OTHER CARDIORESPIRATORY PROBLEMS
8793,V47.3,OTHER DIGESTIVE PROBLEMS
8794,V47.4,OTHER URINARY PROBLEMS
8795,V48.2,MECHANICAL AND MOTOR PROBLEMS WITH HEAD
8796,V48.3,MECHANICAL AND MOTOR PROBLEMS WITH NECK AND TRUNK
8797,V48.8,"OTHER PROBLEMS WITH HEAD, NECK, AND TRUNK"
8798,V48.9,"UNSPECIFIED PROBLEM WITH HEAD, NECK, OR TRUNK"
8799,V49.0,DEFICIENCIES OF LIMBS
8800,V49.1,MECHANICAL PROBLEMS WITH LIMBS
8801,V49.2,MOTOR PROBLEMS WITH LIMBS
8802,V49.5,OTHER PROBLEMS OF LIMBS
8803,V49.60,UNSPECIFIED LEVEL UPPER LIMB AMPUTATION STATUS
8804,V49.61,THUMB AMPUTATION STATUS
8805,V49.62,OTHER FINGER(S) AMPUTATION STATUS
8806,V49.63,HAND AMPUTATION STATUS
8807,V49.65,BELOW ELBOW AMPUTATION STATUS
8808,V49.66,ABOVE ELBOW AMPUTATION STATUS
8809,V49.67,SHOULDER AMPUTATION STATUS
8810,V49.70,UNSPECIFIED LEVEL LOWER LIMB AMPUTATION STATUS
8811,V49.71,GREAT TOE AMPUTATION STATUS
8812,V49.72,OTHER TOE(S) AMPUTATION STATUS
8813,V49.73,FOOT AMPUTATION STATUS
8814,V49.74,ANKLE AMPUTATION STATUS
8815,V49.75,BELOW KNEE AMPUTATION STATUS
8816,V49.76,ABOVE KNEE AMPUTATION STATUS
8817,V49.77,HIP AMPUTATION STATUS
8818,V49.81,ASYMPTOMATIC POSTMENOPAUSAL STATUS (AGE-RELATED) (NATURAL)
8819,V49.83,AWAITING ORGAN TRANSPLANT STATUS
8820,V49.89,OTHER SPECIFIED CONDITIONS INFLUENCING HEALTH STATUS
8821,V49.9,UNSPECIFIED PROBLEMS WITH LIMBS AND OTHER PROBLEMS
8822,V50.0,ELECTIVE HAIR TRANSPLANT FOR PURPOSES OTHER THAN REMEDYING HEALTH STATES
8823,V50.1,OTHER PLASTIC SURGERY FOR UNACCEPTABLE COSMETIC APPEARANCE
8824,V50.2,ROUTINE OR RITUAL CIRCUMCISION
8825,V50.3,EAR PIERCING
8826,V50.41,PROPHYLACTIC BREAST REMOVAL
8827,V50.42,PROPHYLACTIC OVARY REMOVAL
8828,V50.49,OTHER PROPHYLACTIC GLAND REMOVAL
8829,V50.8,OTHER ELECTIVE SURGERY FOR PURPOSES OTHER THAN REMEDYING HEALTH STATES
8830,V50.9,UNSPECIFIED ELECTIVE SURGERY FOR PURPOSES OTHER THAN REMEDYING HEALTH STATES
8831,V52.1,FITTING AND ADJUSTMENT OF ARTIFICIAL LEG (COMPLETE) (PARTIAL)
8832,V52.2,FITTING AND ADJUSTMENT OF ARTIFICIAL EYE
8833,V52.3,FITTING AND ADJUSTMENT OF DENTAL PROSTHETIC DEVICE
8834,V52.4,FITTING AND ADJUSTMENT OF BREAST PROSTHESIS AND IMPLANT
8835,V52.8,FITTING AND ADJUSTMENT OF OTHER SPECIFIED PROSTHETIC DEVICE
8836,V52.9,FITTING AND ADJUSTMENT OF UNSPECIFIED PROSTHETIC DEVICE
8837,V53.01,FITTING AND ADJUSTMENT OF CEREBRAL VENTRICULAR (COMMUNICATING) SHUNT
8838,V53.02,FITTING AND ADJUSTMENT OF NEUROPACEMAKER (BRAIN) (PERIPHERAL NERVE) (SPINAL CORD)
8839,V53.09,FITTING AND ADJUSTMENT OF OTHER DEVICES RELATED TO NERVOUS SYSTEM AND SPECIAL SENSES
8840,V53.1,FITTING AND ADJUSTMENT OF SPECTACLES AND CONTACT LENSES
8841,V53.2,FITTING AND ADJUSTMENT OF HEARING AID
8842,V53.31,FITTING AND ADJUSTMENT OF CARDIAC PACEMAKER
8843,V53.32,FITTING AND ADJUSTMENT OF AUTOMATIC IMPLANTABLE CARDIAC DEFIBRILLATOR
8844,V53.39,FITTING AND ADJUSTMENT OF OTHER CARDIAC DEVICE
8845,V53.4,FITTING AND ADJUSTMENT OF ORTHODONTIC DEVICES
8846,V53.51,FITTING AND ADJUSTMENT OF GASTRIC LAP BAND
8847,V53.59,FITTING AND ADJUSTMENT OF OTHER GASTROINTESTINAL APPLIANCE AND DEVICE
8848,V53.6,FITTING AND ADJUSTMENT OF URINARY DEVICES
8849,V53.7,FITTING AND ADJUSTMENT OF ORTHOPEDIC DEVICES
8850,V53.8,FITTING AND ADJUSTMENT OF WHEELCHAIR
8851,V53.99,"FITTING AND ADJUSTMENT, OTHER DEVICE"
8852,V54.01,ENCOUNTER FOR REMOVAL OF INTERNAL FIXATION DEVICE
8853,V54.09,OTHER AFTERCARE INVOLVING INTERNAL FIXATION DEVICE
8854,V54.10,"AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF ARM, UNSPECIFIED"
8855,V54.11,AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF UPPER ARM
8856,V54.12,AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF LOWER ARM
8857,V54.13,AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF HIP
8858,V54.14,"AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF LEG, UNSPECIFIED"
8859,V54.15,AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF UPPER LEG
8860,V54.16,AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF LOWER LEG
8861,V54.17,AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF VERTEBRAE
8862,V54.19,AFTERCARE FOR HEALING TRAUMATIC FRACTURE OF OTHER BONE
8863,V54.21,AFTERCARE FOR HEALING PATHOLOGIC FRACTURE OF UPPER ARM
8864,V54.22,AFTERCARE FOR HEALING PATHOLOGIC FRACTURE OF LOWER ARM
8865,V54.25,AFTERCARE FOR HEALING PATHOLOGIC FRACTURE OF UPPER LEG
8866,V54.26,AFTERCARE FOR HEALING PATHOLOGIC FRACTURE OF LOWER LEG
8867,V54.27,AFTERCARE FOR HEALING PATHOLOGIC FRACTURE OF VERTEBRAE
8868,V54.81,AFTERCARE FOLLOWING JOINT REPLACEMENT
8869,V54.89,OTHER ORTHOPEDIC AFTERCARE
8870,V54.9,UNSPECIFIED ORTHOPEDIC AFTERCARE
8871,V55.0,ATTENTION TO TRACHEOSTOMY
8872,V55.1,ATTENTION TO GASTROSTOMY
8873,V55.2,ATTENTION TO ILEOSTOMY
8874,V55.3,ATTENTION TO COLOSTOMY
8875,V55.4,ATTENTION TO OTHER ARTIFICIAL OPENING OF DIGESTIVE TRACT
8876,V55.5,ATTENTION TO CYSTOSTOMY
8877,V55.6,ATTENTION TO OTHER ARTIFICIAL OPENING OF URINARY TRACT
8878,V55.8,ATTENTION TO OTHER SPECIFIED ARTIFICIAL OPENING
8879,V55.9,ATTENTION TO UNSPECIFIED ARTIFICIAL OPENING
8880,V56.0,ENCOUNTER FOR EXTRACORPOREAL DIALYSIS
8881,V56.1,FITTING AND ADJUSTMENT OF EXTRACORPOREAL DIALYSIS CATHETER
8882,V56.2,FITTING AND ADJUSTMENT OF PERITONEAL DIALYSIS CATHETER
8883,V56.8,ENCOUNTER FOR OTHER DIALYSIS
8884,V57.0,CARE INVOLVING BREATHING EXERCISES
8885,V57.1,CARE INVOLVING OTHER PHYSICAL THERAPY
8886,V57.21,ENCOUNTER FOR OCCUPATIONAL THERAPY
8887,V57.3,CARE INVOLVING SPEECH-LANGUAGE THERAPY
8888,V57.81,CARE INVOLVING ORTHOTIC TRAINING
8889,V57.89,CARE INVOLVING OTHER SPECIFIED REHABILITATION PROCEDURE
8890,V57.9,CARE INVOLVING UNSPECIFIED REHABILITATION PROCEDURE
8891,V58.0,ENCOUNTER FOR RADIOTHERAPY
8892,V58.11,ENCOUNTER FOR ANTINEOPLASTIC CHEMOTHERAPY
8893,V58.12,ENCOUNTER FOR ANTINEOPLASTIC IMMUNOTHERAPY
8894,V58.2,"BLOOD TRANSFUSION, WITHOUT REPORTED DIAGNOSIS"
8895,V58.30,ENCOUNTER FOR CHANGE OR REMOVAL OF NONSURGICAL WOUND DRESSING
8896,V58.31,ENCOUNTER FOR CHANGE OR REMOVAL OF SURGICAL WOUND DRESSING
8897,V58.32,ENCOUNTER FOR REMOVAL OF SUTURES
8898,V58.41,ENCOUNTER FOR PLANNED POST-OPERATIVE WOUND CLOSURE
8899,V58.42,AFTERCARE FOLLOWING SURGERY FOR NEOPLASM
8900,V58.43,AFTERCARE FOLLOWING SURGERY FOR INJURY AND TRAUMA
8901,V58.44,AFTERCARE FOLLOWING ORGAN TRANSPLANT
8902,V58.49,OTHER SPECIFIED AFTERCARE FOLLOWING SURGERY
8903,V58.5,ORTHODONTICS AFTERCARE
8904,V58.61,LONG-TERM (CURRENT) USE OF ANTICOAGULANTS
8905,V58.62,LONG-TERM (CURRENT) USE OF ANTIBIOTICS
8906,V58.63,LONG-TERM (CURRENT) USE OF ANTIPLATELET/ANTITHROMBOTIC
8907,V58.64,LONG-TERM (CURRENT) USE OF NON-STEROIDAL ANTI-INFLAMMATORIES (NSAID)
8908,V58.65,LONG-TERM (CURRENT) USE OF STEROIDS
8909,V58.66,LONG-TERM (CURRENT) USE OF ASPIRIN
8910,V58.67,LONG-TERM (CURRENT) USE OF INSULIN
8911,V58.69,LONG-TERM (CURRENT) USE OF OTHER MEDICATIONS
8912,V58.72,"AFTERCARE FOLLOWING SURGERY OF THE NERVOUS SYSTEM, NEC"
8913,V58.73,"AFTERCARE FOLLOWING SURGERY OF THE CIRCULATORY SYSTEM, NEC"
8914,V58.74,"AFTERCARE FOLLOWING SURGERY OF THE RESPIRATORY SYSTEM, NEC"
8915,V58.75,"AFTERCARE FOLLOWING SURGERY OF THE TEETH, ORAL CAVITY AND DIGESTIVE SYSTEM, NEC"
8916,V58.76,"AFTERCARE FOLLOWING SURGERY OF THE GENITOURINARY SYSTEM, NEC"
8917,V58.77,"AFTERCARE FOLLOWING SURGERY OF THE SKIN AND SUBCUTANEOUS TISSUE, NEC"
8918,V58.78,"AFTERCARE FOLLOWING SURGERY OF THE MUSCULOSKELETAL SYSTEM, NEC"
8919,V58.81,FITTING AND ADJUSTMENT OF VASCULAR CATHETER
8920,V58.82,"FITTING AND ADJUSTMENT OF NONVASCULAR CATHETER, NEC"
8921,V58.83,ENCOUNTER FOR THERAPEUTIC DRUG MONITORING
8922,V58.89,OTHER SPECIFIED AFTERCARE
8923,V58.9,UNSPECIFIED AFTERCARE
8924,V59.01,"BLOOD DONORS, WHOLE BLOOD"
8925,V59.02,"BLOOD DONORS, STEM CELLS"
8926,V59.3,BONE MARROW DONORS
8927,V59.4,KIDNEY DONORS
8928,V59.5,CORNEA DONORS
8929,V59.6,LIVER DONORS
8930,V59.70,"EGG (OOCYTE) (OVUM) DONOR, UNSPECIFIED"
8931,V59.71,"EGG (OOCYTE) (OVUM) DONOR, UNDER AGE 35, ANONYMOUS RECIPIENT"
8932,V59.72,"EGG (OOCYTE) (OVUM) DONOR, UNDER AGE 35, DESIGNATED RECIPIENT"
8933,V59.73,"EGG (OOCYTE) (OVUM) DONOR, AGE 35 AND OVER, ANONYMOUS RECIPIENT"
8934,V59.74,"EGG (OOCYTE) (OVUM) DONOR, AGE 35 AND OVER, DESIGNATED RECIPIENT"
8935,V59.8,DONORS OF OTHER SPECIFIED ORGAN OR TISSUE
8936,V59.9,DONORS OF UNSPECIFIED ORGAN OR TISSUE
8937,V60.0,LACK OF HOUSING
8938,V60.1,INADEQUATE HOUSING
8939,V60.2,INADEQUATE MATERIAL RESOURCES
8940,V60.3,PERSON LIVING ALONE
8941,V60.4,NO OTHER HOUSEHOLD MEMBER ABLE TO RENDER CARE
8942,V60.5,HOLIDAY RELIEF CARE
8943,V60.6,PERSON LIVING IN RESIDENTIAL INSTITUTION
8944,V60.9,UNSPECIFIED HOUSING OR ECONOMIC CIRCUMSTANCE
8945,V61.03,FAMILY DISRUPTION DUE TO DIVORCE OR LEGAL SEPARATION
8946,V61.04,FAMILY DISRUPTION DUE TO PARENT-CHILD ESTRANGEMENT
8947,V61.05,FAMILY DISRUPTION DUE TO CHILD IN WELFARE CUSTODY
8948,V61.06,FAMILY DISRUPTION DUE TO CHILD IN FOSTER CARE OR IN CARE OF NON-PARENTAL FAMILY MEMBER
8949,V61.09,OTHER FAMILY DISRUPTION
8950,V61.10,"COUNSELING FOR MARITAL AND PARTNER PROBLEMS, UNSPECIFIED"
8951,V61.11,COUNSELING FOR VICTIM OF SPOUSAL AND PARTNER ABUSE
8952,V61.20,"COUNSELING FOR PARENT-CHILD PROBLEM, UNSPECIFIED"
8953,V61.21,COUNSELING FOR VICTIM OF CHILD ABUSE
8954,V61.23,COUNSELING FOR PARENT-BIOLOGICAL CHILD PROBLEM
8955,V61.24,COUNSELING FOR PARENT-ADOPTED CHILD PROBLEM
8956,V61.29,OTHER PARENT-CHILD PROBLEMS
8957,V61.41,ALCOHOLISM IN FAMILY
8958,V61.49,OTHER HEALTH PROBLEMS WITHIN THE FAMILY
8959,V61.5,MULTIPARITY
8960,V61.7,OTHER UNWANTED PREGNANCY
8961,V61.8,OTHER SPECIFIED FAMILY CIRCUMSTANCES
8962,V61.9,UNSPECIFIED FAMILY CIRCUMSTANCE
8963,V62.0,UNEMPLOYMENT
8964,V62.1,ADVERSE EFFECTS OF WORK ENVIRONMENT
8965,V62.29,OTHER OCCUPATIONAL CIRCUMSTANCES OR MALADJUSTMENT
8966,V62.3,EDUCATIONAL CIRCUMSTANCES
8967,V62.4,SOCIAL MALADJUSTMENT
8968,V62.5,LEGAL CIRCUMSTANCES
8969,V62.6,REFUSAL OF TREATMENT FOR REASONS OF RELIGION OR CONSCIENCE
8970,V62.81,"INTERPERSONAL PROBLEMS, NOT ELSEWHERE CLASSIFIED"
8971,V62.82,"BEREAVEMENT, UNCOMPLICATED"
8972,V62.83,COUNSELING FOR PERPETRATOR OF PHYSICAL/SEXUAL ABUSE
8973,V62.84,SUICIDAL IDEATION
8974,V62.89,"OTHER PSYCHOLOGICAL OR PHYSICAL STRESS, NOT ELSEWHERE CLASSIFIED"
8975,V62.9,UNSPECIFIED PSYCHOSOCIAL CIRCUMSTANCE
8976,V63.1,MEDICAL SERVICES IN HOME NOT AVAILABLE
8977,V63.2,PERSON AWAITING ADMISSION TO ADEQUATE FACILITY ELSEWHERE
8978,V63.8,OTHER SPECIFIED REASONS FOR UNAVAILABILITY OF MEDICAL FACILITIES
8979,V64.00,"VACCINATION NOT CARRIED OUT, UNSPECIFIED REASON"
8980,V64.01,VACCINATION NOT CARRIED OUT BECAUSE OF ACUTE ILLNESS
8981,V64.09,VACCINATION NOT CARRIED OUT FOR OTHER REASON
8982,V64.1,SURGICAL OR OTHER PROCEDURE NOT CARRIED OUT BECAUSE OF CONTRAINDICATION
8983,V64.2,SURGICAL OR OTHER PROCEDURE NOT CARRIED OUT BECAUSE OF PATIENT'S DECISION
8984,V64.3,PROCEDURE NOT CARRIED OUT FOR OTHER REASONS
8985,V64.41,LAPAROSCOPIC SURGICAL PROCEDURE CONVERTED TO OPEN PROCEDURE
8986,V64.42,THORACOSCOPIC SURGICAL PROCEDURE CONVERTED TO OPEN PROCEDURE
8987,V65.11,PEDIATRIC PRE-BIRTH VISIT FOR EXPECTANT PARENT(S)
8988,V65.19,OTHER PERSON CONSULTING ON BEHALF OF ANOTHER PERSON
8989,V65.2,PERSON FEIGNING ILLNESS
8990,V65.3,DIETARY SURVEILLANCE AND COUNSELING
8991,V65.40,COUNSELING NOS
8992,V65.41,EXERCISE COUNSELING
8993,V65.42,COUNSELING ON SUBSTANCE USE AND ABUSE
8994,V65.43,COUNSELING ON INJURY PREVENTION
8995,V65.44,HUMAN IMMUNODEFICIENCY VIRUS (HIV) COUNSELING
8996,V65.45,COUNSELING ON OTHER SEXUALLY TRANSMITTED DISEASES
8997,V65.49,OTHER SPECIFIED COUNSELING
8998,V65.5,PERSON WITH FEARED COMPLAINT IN WHOM NO DIAGNOSIS WAS MADE
8999,V65.8,OTHER REASONS FOR SEEKING CONSULTATION
9000,V65.9,UNSPECIFIED REASON FOR CONSULTATION
9001,V66.0,CONVALESCENCE FOLLOWING SURGERY
9002,V66.1,CONVALESCENCE FOLLOWING RADIOTHERAPY
9003,V66.2,CONVALESCENCE FOLLOWING CHEMOTHERAPY
9004,V66.4,CONVALESCENCE FOLLOWING TREATMENT OF FRACTURE
9005,V66.7,ENCOUNTER FOR PALLIATIVE CARE
9006,V67.00,"FOLLOW-UP EXAMINATION, FOLLOWING SURGERY, UNSPECIFIED"
9007,V67.09,"FOLLOW-UP EXAMINATION, FOLLOWING OTHER SURGERY"
9008,V67.1,"FOLLOW-UP EXAMINATION, FOLLOWING RADIOTHERAPY"
9009,V67.2,"FOLLOW-UP EXAMINATION, FOLLOWING CHEMOTHERAPY"
9010,V67.4,"FOLLOW-UP EXAMINATION, FOLLOWING TREATMENT OF HEALED FRACTURE"
9011,V67.51,"FOLLOW-UP EXAMINATION, FOLLOWING COMPLETED TREATMENT WITH HIGH-RISK MEDICATION, NOT ELSEWHERE CLASSIFIED"
9012,V67.59,OTHER FOLLOW-UP EXAMINATION
9013,V67.6,"FOLLOW-UP EXAMINATION, FOLLOWING COMBINED TREATMENT"
9014,V67.9,UNSPECIFIED FOLLOW-UP EXAMINATION
9015,V68.01,DISABILITY EXAMINATION
9016,V68.09,OTHER ISSUE OF MEDICAL CERTIFICATES
9017,V68.1,ISSUE OF REPEAT PRESCRIPTIONS
9018,V68.2,REQUEST FOR EXPERT EVIDENCE
9019,V68.81,REFERRAL OF PATIENT WITHOUT EXAMINATION OR TREATMENT
9020,V68.89,ENCOUNTERS FOR OTHER SPECIFIED ADMINISTRATIVE PURPOSE
9021,V68.9,ENCOUNTERS FOR UNSPECIFIED ADMINISTRATIVE PURPOSE
9022,V69.0,LACK OF PHYSICAL EXERCISE
9023,V69.1,INAPPROPRIATE DIET AND EATING HABITS
9024,V69.2,HIGH-RISK SEXUAL BEHAVIOR
9025,V69.4,LACK OF ADEQUATE SLEEP
9026,V69.8,OTHER PROBLEMS RELATED TO LIFESTYLE
9027,V69.9,UNSPECIFIED PROBLEM RELATED TO LIFESTYLE
9028,V70.0,ROUTINE GENERAL MEDICAL EXAMINATION AT A HEALTH CARE FACILITY
9029,V70.1,"GENERAL PSYCHIATRIC EXAMINATION, REQUESTED BY THE AUTHORITY"
9030,V70.2,"GENERAL PSYCHIATRIC EXAMINATION, OTHER AND UNSPECIFIED"
9031,V70.3,OTHER GENERAL MEDICAL EXAMINATION FOR ADMINISTRATIVE PURPOSES
9032,V70.4,EXAMINATION FOR MEDICOLEGAL REASONS
9033,V70.5,HEALTH EXAMINATION OF DEFINED SUBPOPULATIONS
9034,V70.6,HEALTH EXAMINATION IN POPULATION SURVEYS
9035,V70.7,EXAMINATION OF PARTICIPANT IN CLINICAL TRIAL
9036,V70.8,OTHER SPECIFIED GENERAL MEDICAL EXAMINATIONS
9037,V70.9,UNSPECIFIED GENERAL MEDICAL EXAMINATION
9038,V71.01,OBSERVATION FOR ADULT ANTISOCIAL BEHAVIOR
9039,V71.02,OBSERVATION FOR CHILDHOOD OR ADOLESCENT ANTISOCIAL BEHAVIOR
9040,V71.09,OBSERVATION FOR OTHER SUSPECTED MENTAL CONDITION
9041,V71.1,OBSERVATION FOR SUSPECTED MALIGNANT NEOPLASM
9042,V71.2,OBSERVATION FOR SUSPECTED TUBERCULOSIS
9043,V71.3,OBSERVATION FOLLOWING ACCIDENT AT WORK
9044,V71.4,OBSERVATION FOLLOWING OTHER ACCIDENT
9045,V71.5,OBSERVATION FOLLOWING ALLEGED RAPE OR SEDUCTION
9046,V71.6,OBSERVATION FOLLOWING OTHER INFLICTED INJURY
9047,V71.7,OBSERVATION FOR SUSPECTED CARDIOVASCULAR DISEASE
9048,V71.81,OBSERVATION AND EVALUATION FOR SUSPECTED ABUSE AND NEGLECT
9049,V71.89,OBSERVATION AND EVALUATION FOR OTHER SPECIFIED SUSPECTED CONDITIONS
9050,V71.9,OBSERVATION FOR UNSPECIFIED SUSPECTED CONDITION
9051,V72.0,EXAMINATION OF EYES AND VISION
9052,V72.11,ENCOUNTER FOR HEARING EXAMINATION FOLLOWING FAILED HEARING SCREENING
9053,V72.19,OTHER EXAMINATION OF EARS AND HEARING
9054,V72.2,DENTAL EXAMINATION
9055,V72.31,ROUTINE GYNECOLOGICAL EXAMINATION
